date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,shortwave_radiation_mj_sum,relative_humidity_%,surface_pressure_hpa,plz_2d
2024-03-24,6.7855,0.6355,3.4209166,1.9000002,6.31,83.302475,968.4155,36
2024-03-25,8.7355,1.7355,4.810499,0.4,11.68,72.68705,969.8125,36
2024-03-26,13.3855,0.7355,6.445917,0.0,15.92,62.981083,960.3576,36
2024-03-27,18.0355,1.5855,9.112582,4.0,16.74,72.26615,951.87335,36
2024-03-28,9.535501,4.4355,7.0063343,13.500002,11.11,78.468124,955.11664,36
2024-03-29,9.9355,3.8855,7.325084,5.2,4.09,84.18655,962.9216,36
2024-03-30,20.5355,5.1355,12.181332,0.4,17.62,72.57528,962.79614,36
2024-03-31,17.585499,7.6355,11.600082,3.8000002,15.42,77.13894,963.1975,36
2023-04-01,13.4315,7.7815,9.623166,2.6,10.25,79.17791,973.59357,01
2023-04-02,7.5815,1.9814999,4.021084,4.899999,7.37,82.85111,989.6814,01
2023-04-03,3.0815,-2.5685,1.3190001,0.0,12.41,64.34713,1001.27814,01
2023-04-04,4.2815,-1.2685001,1.4898335,0.0,13.56,66.08081,999.4446,01
2023-04-05,5.7315,-0.26850003,2.50025,0.0,12.31,62.21783,995.2662,01
2023-04-06,9.4315,-0.76850003,4.2189994,0.0,16.54,59.741657,992.8858,01
2023-04-07,8.9815,0.031499982,4.2710834,0.3,12.08,64.0805,990.96454,01
2023-04-08,8.6815,3.3315,5.0148335,2.9999998,8.14,87.28771,994.8775,01
2023-04-09,11.3815,-0.1685,5.9002495,0.0,19.99,77.27334,998.5503,01
2023-04-10,15.0815,0.031499982,8.210667,0.0,18.84,68.63037,995.17145,01
2023-04-11,10.7815,4.6815,8.696083,5.7,11.88,66.88163,984.7439,01
2023-04-12,13.4315,1.4315,7.71275,1.6,14.87,67.592064,979.5689,01
2023-04-13,12.1315,6.4315,9.185667,0.3,13.28,71.325356,977.8076,01
2023-04-14,7.1815,5.4815,6.2606664,13.200001,4.2,91.00594,980.1075,01
2023-04-15,9.9315,5.1815,7.1127496,10.000002,6.71,90.384285,979.61847,01
2023-04-16,11.4815,3.8315,7.846083,4.4,10.62,89.3502,989.8239,01
2023-04-17,8.2815,6.1815,7.3710837,4.1000004,5.15,91.81649,995.4808,01
2023-04-18,9.0315,5.1315002,7.160666,2.6999998,6.09,93.75708,998.1015,01
2023-04-19,9.3815,4.3815002,6.502333,4.4,16.7,82.06811,994.831,01
2023-04-20,10.0315,1.0815,6.0398335,0.6,9.68,87.2239,991.59814,01
2023-04-21,18.6815,6.1815,11.998168,0.0,20.68,67.49146,988.8999,01
2023-04-22,19.8315,8.0315,13.968999,0.0,23.07,58.351627,985.1772,01
2023-04-23,16.2815,11.7315,14.325252,1.1000001,14.93,69.61949,981.1936,01
2023-04-24,15.0315,8.6315,12.369,0.4,18.69,68.62141,978.01874,01
2023-04-25,9.5315,4.2815,7.114834,1.5000001,15.44,72.68878,982.6619,01
2023-04-26,8.4315,1.7815001,5.2127504,0.1,15.62,66.88749,989.4433,01
2023-04-27,10.3315,1.4814999,6.1731668,0.1,16.08,66.981255,992.66046,01
2023-04-28,15.2315,3.9815001,9.4565,1.5,9.46,72.28389,988.1487,01
2023-04-29,12.7315,9.5815,10.946084,10.000001,9.69,85.1124,986.8491,01
2023-04-30,12.5815,4.6815,8.910666,0.0,22.23,72.72787,994.6406,01
2023-05-01,17.1815,3.7815,11.241917,0.0,22.33,63.168762,989.5071,01
2023-05-02,14.3315,7.0315,11.091916,0.90000004,17.97,77.4853,992.5739,01
2023-05-03,12.4315,3.5315,8.037751,0.0,22.95,71.5826,999.8755,01
2023-05-04,17.2815,3.8315,11.029416,0.0,21.88,63.939083,995.91266,01
2023-05-05,22.0815,8.0315,14.964832,0.1,24.19,56.91806,990.7263,01
2023-05-06,15.7315,9.5815,12.796085,3.2999997,16.63,84.67013,989.8899,01
2023-05-07,12.5815,7.6315002,10.03775,0.2,12.93,77.47428,994.7187,01
2023-05-08,16.7815,4.5315,10.6565,0.0,26.08,67.44319,997.4891,01
2023-05-09,17.4315,5.9815,12.062749,0.0,27.26,56.977215,991.93555,01
2023-05-10,18.2815,9.3815,13.746083,0.0,18.72,66.30788,984.66504,01
2023-05-11,19.231499,9.2315,14.4002495,0.0,18.6,68.67526,987.2432,01
2023-05-12,19.1815,8.5315,14.269001,0.1,22.62,63.531002,989.96796,01
2023-05-13,17.0315,8.5315,13.198167,0.3,20.3,68.57449,992.9712,01
2023-05-14,17.981499,9.1815,13.444,0.8,19.66,71.085754,989.9484,01
2023-05-15,18.3315,9.2815,13.7439995,1.0,16.56,72.55306,982.85205,01
2023-05-16,13.6815,9.6815,11.2439995,0.0,13.23,75.756065,987.4895,01
2023-05-17,13.4315,4.9815,9.4815,0.2,18.81,62.850388,994.6434,01
2023-05-18,13.2315,5.7315,9.852334,0.0,18.96,64.80927,998.97125,01
2023-05-19,15.2815,6.6315002,11.41275,0.0,15.18,71.16422,997.60956,01
2023-05-20,20.631498,10.1315,15.008584,0.0,22.03,74.72083,994.7964,01
2023-05-21,24.1815,12.7315,18.791916,1.4000001,24.32,70.59264,990.60895,01
2023-05-22,24.731499,14.2815,19.616917,0.0,25.18,64.41927,988.035,01
2023-05-23,19.631498,12.1315,16.01275,2.2000003,16.71,76.361755,986.75775,01
2023-05-24,13.4315,8.1315,10.52525,0.3,18.41,69.24832,993.63043,01
2023-05-25,18.0315,6.3815002,12.6502495,0.0,24.87,71.913994,997.14484,01
2023-05-26,18.6815,8.5815,13.708583,0.0,26.99,66.836464,998.72284,01
2023-05-27,18.5315,6.2815,12.816917,0.0,28.37,66.13352,998.7944,01
2023-05-28,20.981499,8.0815,15.287749,0.0,28.92,60.527462,992.9959,01
2023-05-29,21.3315,7.2815,15.877332,0.0,24.57,57.342297,993.1448,01
2023-05-30,20.131498,9.1315,14.839832,0.0,28.72,54.082638,996.12036,01
2023-05-31,22.731499,9.0815,16.837748,0.0,28.52,55.370953,996.00195,01
2023-06-01,22.0815,11.9315,16.829416,0.0,27.69,58.048157,990.9629,01
2023-06-02,17.381498,9.3315,13.625249,0.1,19.01,64.73464,991.6736,01
2023-06-03,18.5815,6.1315002,13.2960825,0.0,29.48,49.16978,994.5175,01
2023-06-04,21.2815,6.7315,14.816916,0.0,29.67,50.48062,993.8633,01
2023-06-05,23.7815,9.6315,17.085665,0.0,23.05,53.897137,992.86115,01
2023-06-06,18.881498,13.6315,15.629417,13.400001,10.59,84.0737,991.65497,01
2023-06-07,22.0315,13.3315,17.160667,3.9,17.74,84.448784,991.53906,01
2023-06-08,23.631498,14.2315,19.185665,0.8000001,23.82,73.09135,989.5678,01
2023-06-09,25.631498,13.0815,19.881498,0.2,26.64,62.548725,988.15533,01
2023-06-10,24.8315,13.6815,19.837748,0.0,26.91,67.430725,989.4473,01
2023-06-11,24.731499,12.3315,19.214834,0.0,28.62,55.702896,992.0513,01
2023-06-12,23.7815,13.6815,18.596083,0.0,27.66,51.57869,991.8592,01
2023-06-13,21.631498,9.2315,16.593998,0.1,19.89,56.123383,988.4622,01
2023-06-14,19.2815,9.6315,14.70025,0.9000001,21.57,69.333046,990.3335,01
2023-06-15,22.1815,10.4315,16.789831,0.0,23.12,63.872326,990.5291,01
2023-06-16,19.231499,12.6815,15.766915,0.8,19.5,69.67063,988.79987,01
2023-06-17,21.6815,12.3315,16.541914,14.300001,20.67,75.07163,987.4738,01
2023-06-18,25.1815,12.7815,19.504417,0.0,27.06,62.785023,987.8653,01
2023-06-19,28.881498,17.381498,22.829416,0.4,21.23,54.785236,987.1311,01
2023-06-20,27.6815,17.1815,22.473167,4.8,18.72,72.95513,987.3784,01
2023-06-21,27.5315,20.481499,24.08983,0.1,23.64,63.33896,989.37946,01
2023-06-22,28.481499,17.731499,23.77108,6.3999996,22.85,68.68065,990.8746,01
2023-06-23,22.5315,15.2815,19.298166,30.0,12.68,83.26667,988.3824,01
2023-06-24,22.981499,15.0815,18.604416,2.1,27.24,73.06654,996.66,01
2023-06-25,25.2815,14.0815,20.571085,0.0,22.55,65.35769,993.3942,01
2023-06-26,29.481499,17.8315,22.81275,13.000001,25.06,62.31149,988.22406,01
2023-06-27,20.0315,14.1315,17.221083,0.7,24.74,64.88946,990.1097,01
2023-06-28,20.1815,11.2815,16.302332,1.4000001,21.27,68.00709,990.3442,01
2023-06-29,25.5815,12.6815,19.800253,0.0,25.65,59.37657,988.7713,01
2023-06-30,24.231499,16.481499,19.204414,15.700001,18.17,78.364006,984.27313,01
2023-07-01,23.481499,14.7815,19.193998,0.2,21.34,68.32177,981.2478,01
2023-07-02,21.381498,15.5815,18.508585,1.0,23.67,67.58869,981.4282,01
2023-07-03,21.8315,14.2815,18.025251,0.0,22.0,58.756683,984.37335,01
2023-07-04,23.381498,15.3815,19.164833,0.0,25.64,54.950016,986.5484,01
2023-07-05,23.881498,13.6315,19.410666,0.6,19.13,57.656315,985.54315,01
2023-07-06,22.131498,13.5815,18.085665,0.2,25.6,55.935825,991.2336,01
2023-07-07,26.6815,12.9315,20.575249,0.0,28.93,53.329082,994.793,01
2023-07-08,29.5815,17.131498,23.341917,0.0,25.87,48.998547,993.6193,01
2023-07-09,31.231499,16.6815,24.846085,0.0,27.58,47.72023,993.73364,01
2023-07-10,30.5815,19.881498,24.254417,7.2,23.46,60.013844,991.9572,01
2023-07-11,30.0315,16.1815,23.381498,0.0,26.43,61.447872,990.0988,01
2023-07-12,26.8315,21.381498,24.60025,0.2,23.55,53.78659,983.90454,01
2023-07-13,25.5315,17.5315,21.294,0.2,24.79,50.707813,988.4759,01
2023-07-14,25.9315,14.7315,20.423166,0.0,21.29,56.446167,990.60223,01
2023-07-15,33.3815,18.5315,26.214834,0.0,26.92,46.62515,984.5257,01
2023-07-16,27.881498,19.7815,23.585665,4.1,25.39,56.231266,987.825,01
2023-07-17,27.131498,16.8315,22.354414,0.0,22.18,46.989075,991.0644,01
2023-07-18,25.481499,13.9315,19.735666,0.0,25.79,53.304203,992.8046,01
2023-07-19,27.0815,13.7815,20.877337,0.4,24.09,50.010242,985.6421,01
2023-07-20,20.4315,14.7815,17.391914,6.3,18.35,73.620674,986.28,01
2023-07-21,22.3315,11.8315,16.794,2.0,13.39,72.578606,984.92975,01
2023-07-22,21.481499,13.4815,17.402332,0.2,20.21,62.482433,987.49274,01
2023-07-23,27.4315,16.8315,21.562746,0.0,19.44,48.850246,984.5493,01
2023-07-24,26.731499,18.5815,22.65233,0.70000005,19.73,56.30379,979.01825,01
2023-07-25,19.981499,13.7815,16.912748,9.8,14.57,80.380035,977.8606,01
2023-07-26,18.1815,12.3315,15.083584,3.3999994,22.7,70.74767,983.95966,01
2023-07-27,19.2815,12.4315,16.021084,4.4999995,10.29,73.79025,983.8016,01
2023-07-28,23.881498,17.131498,20.029417,2.4,19.74,74.21103,980.5368,01
2023-07-29,24.5315,17.481499,20.644,4.4,17.26,73.4921,982.4658,01
2023-07-30,24.2815,16.8315,19.404417,2.5,20.07,73.026405,984.53375,01
2023-07-31,21.5315,15.5815,18.519001,1.4000001,14.55,67.103966,983.9717,01
2023-08-01,20.5815,15.9815,18.25025,10.3,12.45,74.479256,974.7039,01
2023-08-02,21.981499,14.6815,18.010664,7.5999994,11.19,73.389404,974.5593,01
2023-08-03,22.0815,17.6815,19.752335,0.3,22.77,62.819706,974.64667,01
2023-08-04,20.881498,15.3315,17.960667,1.2,15.96,76.1968,984.4214,01
2023-08-05,20.131498,14.1315,17.037748,0.90000004,13.93,79.701546,986.15436,01
2023-08-06,18.5315,14.0315,15.8064995,9.699999,10.17,87.91043,978.2349,01
2023-08-07,16.6815,13.3315,14.587749,9.5,11.89,83.48914,981.1774,01
2023-08-08,19.381498,11.4815,15.298165,0.1,16.79,63.535126,986.0303,01
2023-08-09,19.2815,12.7315,15.446083,11.0,18.45,69.34555,987.9873,01
2023-08-10,21.0315,12.1815,16.58775,0.3,20.73,61.606243,993.5295,01
2023-08-11,25.3315,12.8315,18.88775,0.0,24.17,62.80962,995.0954,01
2023-08-12,28.381498,18.881498,23.652328,0.4,19.35,60.002377,991.4328,01
2023-08-13,27.0815,18.5315,22.158585,1.6000001,16.65,76.33983,991.5787,01
2023-08-14,29.4315,17.0315,23.271082,0.5,19.33,73.16316,990.5142,01
2023-08-15,30.6815,20.381498,24.141916,3.9,18.53,77.89721,989.96674,01
2023-08-16,26.131498,18.4315,22.252333,2.8,15.78,83.87538,993.17474,01
2023-08-17,27.8315,18.8315,22.383585,13.3,21.16,83.30203,991.6382,01
2023-08-18,27.6815,16.9315,22.196081,0.1,19.32,81.99735,991.1831,01
2023-08-19,31.3315,18.481499,24.891916,0.0,21.79,65.559044,991.1855,01
2023-08-20,28.4315,21.0315,23.910666,1.0,14.9,76.54925,994.7496,01
2023-08-21,27.7815,19.9315,23.435669,0.70000005,20.24,76.46682,995.68097,01
2023-08-22,28.8315,19.8315,23.631498,0.0,19.07,70.941185,992.7713,01
2023-08-23,26.2815,16.5315,21.435667,0.0,20.5,71.37519,992.81244,01
2023-08-24,27.731499,15.2315,22.121084,0.0,20.99,61.273685,990.2849,01
2023-08-25,28.0815,21.381498,24.10025,3.1000001,16.43,65.448265,984.19775,01
2023-08-26,25.131498,18.131498,21.969,6.1000004,16.12,73.369316,984.4703,01
2023-08-27,20.981499,15.1315,17.529417,2.9999995,6.85,86.914116,983.7496,01
2023-08-28,16.6815,13.2815,14.714829,3.6000001,6.31,83.739845,984.5752,01
2023-08-29,14.7315,12.2815,13.360668,6.4999995,3.73,91.554375,981.895,01
2023-08-30,19.5315,12.9315,15.5773325,0.4,13.41,77.118904,981.1612,01
2023-08-31,18.1815,12.4315,15.173168,1.5,17.56,67.6453,983.4732,01
2023-09-01,20.3315,12.4315,16.244,15.799999,12.48,73.22369,987.8205,01
2023-09-02,20.631498,13.6815,17.233583,0.9000001,12.63,82.006516,993.3228,01
2023-09-03,20.481499,13.8815,16.948166,1.4000001,15.67,77.02129,998.8133,01
2023-09-04,21.8315,11.3315,17.17525,0.0,19.48,70.11219,1001.3298,01
2023-09-05,24.631498,15.0815,19.202333,0.0,19.57,68.5652,997.6458,01
2023-09-06,26.381498,14.0815,20.094,0.0,19.66,62.980312,996.0983,01
2023-09-07,26.7815,14.7815,20.666914,0.0,19.5,64.4425,996.2393,01
2023-09-08,27.2815,14.7815,20.58775,0.0,19.59,62.50963,994.1052,01
2023-09-09,28.131498,14.7315,21.18775,0.0,19.32,60.548717,991.8537,01
2023-09-10,28.1815,17.631498,22.477333,0.0,18.78,58.713562,991.3293,01
2023-09-11,29.0315,13.5315,21.593996,0.0,18.24,65.79454,988.25165,01
2023-09-12,28.0815,14.5315,21.946083,0.0,17.31,68.33304,986.232,01
2023-09-13,23.6815,17.231499,20.012747,3.9999998,13.68,76.92306,987.15326,01
2023-09-14,18.131498,11.2815,15.110667,1.1,11.84,81.06322,994.81006,01
2023-09-15,22.1815,8.8815,15.5460825,0.0,17.15,72.18562,994.1836,01
2023-09-16,24.6815,12.3815,18.1065,0.0,17.41,72.31199,990.22614,01
2023-09-17,27.2815,13.3815,20.758581,0.0,16.64,63.3625,989.1094,01
2023-09-18,27.9315,17.5315,21.610664,1.8,14.68,66.4708,984.002,01
2023-09-19,20.7815,16.1315,18.179417,0.0,13.22,65.73271,984.78613,01
2023-09-20,24.231499,15.3815,19.021084,0.0,16.03,61.599514,985.6502,01
2023-09-21,26.131498,14.6315,20.033583,0.0,15.84,66.39564,978.0266,01
2023-09-22,20.6815,14.9315,17.168999,6.1999993,5.11,76.549644,977.5307,01
2023-09-23,17.4315,12.1815,14.600249,0.0,13.23,66.78464,986.86743,01
2023-09-24,17.1815,9.6315,13.194,0.3,12.13,74.76033,998.6154,01
2023-09-25,19.981499,9.0815,14.485667,0.0,14.56,76.60076,998.9976,01
2023-09-26,23.9315,11.7315,17.198166,0.0,14.65,79.6316,995.67145,01
2023-09-27,25.4315,13.0815,18.65025,0.0,14.68,76.83273,993.8012,01
2023-09-28,25.231499,13.9315,19.362751,0.0,14.54,64.92196,991.40405,01
2023-09-29,26.5315,16.6815,20.848167,2.2,10.9,60.960514,991.5463,01
2023-09-30,18.881498,12.3815,15.641915,2.1,11.85,71.9348,997.43854,01
2023-10-01,20.6815,12.5315,15.835668,0.0,8.98,59.792557,997.57306,01
2023-10-02,25.5315,14.8315,19.11275,0.0,12.9,58.293716,994.9109,01
2023-10-03,25.731499,13.7315,20.248167,12.500001,12.13,62.189747,988.0471,01
2023-10-04,16.5315,10.7315,13.364833,0.6,10.65,72.0003,998.06866,01
2023-10-05,16.631498,10.8815,13.7023325,0.2,9.08,68.65605,996.6367,01
2023-10-06,18.381498,10.6315,14.673167,0.0,12.15,68.39928,997.02704,01
2023-10-07,18.4315,14.1315,16.104416,0.5,5.94,66.88181,991.6014,01
2023-10-08,18.381498,10.6315,12.989834,7.9999986,6.25,82.531944,995.99286,01
2023-10-09,15.4315,11.2315,13.506501,14.700001,1.74,88.745155,991.57056,01
2023-10-10,19.4315,14.1315,15.985668,1.0,4.91,86.179016,992.3405,01
2023-10-11,24.5315,16.7815,20.048162,0.0,11.28,51.40735,988.30347,01
2023-10-12,19.631498,14.9315,17.158583,7.7000003,4.42,74.06655,987.1352,01
2023-10-13,22.9315,14.4315,18.448166,0.1,5.22,73.761116,985.5659,01
2023-10-14,20.9315,9.6815,16.241915,5.3,7.18,57.785183,981.1736,01
2023-10-15,9.9315,5.6815,7.6189995,0.5,9.35,73.591545,989.5109,01
2023-10-16,8.8315,3.3315,6.1106663,0.0,5.54,80.8877,994.0989,01
2023-10-17,11.5815,2.9315,6.7898335,0.0,8.62,79.205826,993.2524,01
2023-10-18,11.6315,1.6315,6.40025,0.0,10.25,78.18795,986.2627,01
2023-10-19,13.4815,5.1315002,9.648168,10.5,3.24,85.184944,971.93585,01
2023-10-20,14.1815,8.3815,10.464833,4.2999997,2.14,94.66675,962.03534,01
2023-10-21,18.5315,11.1315,14.6398325,0.0,9.49,75.4749,970.8321,01
2023-10-22,16.1315,11.3815,13.021083,2.6000001,7.86,77.23705,981.85077,01
2023-10-23,16.0815,9.0815,12.277333,0.4,9.36,75.58409,987.1201,01
2023-10-24,16.1315,10.5315,12.796084,13.499999,3.93,85.48588,979.18164,01
2023-10-25,14.5315,9.4815,11.589833,4.7,8.63,84.798485,974.8288,01
2023-10-26,13.2315,7.9315,10.929417,5.3,5.57,85.1918,968.3457,01
2023-10-27,10.6815,7.4815,9.414834,14.800002,1.43,93.13037,967.38916,01
2023-10-28,13.4315,9.0815,10.546084,5.8999996,5.17,83.1738,974.0014,01
2023-10-29,17.5815,9.4815,14.052334,1.3000001,3.9,63.03139,975.4736,01
2023-10-30,18.1815,12.7815,14.808585,0.4,5.24,67.42746,976.55005,01
2023-10-31,14.9815,9.3815,11.977334,6.3,4.59,79.615906,973.2066,01
2023-11-01,15.5815,8.8315,11.541916,0.0,4.58,77.39034,979.76117,01
2023-11-02,13.0815,8.9815,11.191917,3.2,3.56,74.82934,967.4016,01
2023-11-03,10.3315,7.6815,8.946082,0.6,3.57,78.6958,961.26544,01
2023-11-04,11.5315,6.3315,8.606501,0.2,6.46,68.22246,963.30756,01
2023-11-05,13.1815,8.0315,10.26275,1.6000001,5.03,71.36373,956.382,01
2023-11-06,12.3315,8.8315,10.1815,0.2,5.8,69.212425,974.8752,01
2023-11-07,11.5815,7.3315,9.1065,0.3,5.97,75.09934,984.39874,01
2023-11-08,10.2815,6.5315,7.806501,0.1,5.28,75.858055,986.86285,01
2023-11-09,12.5315,6.7815,9.15025,1.7,4.94,65.61514,980.6246,01
2023-11-10,10.3315,5.1315002,8.208583,1.4000001,4.54,77.56742,974.9868,01
2023-11-11,6.8815002,3.8315,5.1960835,6.4000006,2.37,84.88166,975.1452,01
2023-11-12,7.9315,3.8315,5.114834,0.2,5.1,79.89417,980.57794,01
2023-11-13,12.9815,2.2815,6.1606674,11.8,2.19,84.33206,980.2187,01
2023-11-14,12.8315,8.9815,10.635667,0.8,4.16,74.834785,976.2596,01
2023-11-15,9.4815,7.0315,8.193999,14.5,1.95,91.36964,981.8957,01
2023-11-16,8.2315,5.1815,6.452334,0.5,2.62,86.066956,986.03784,01
2023-11-17,4.9315,1.4814999,3.2835836,1.1,1.5,91.61914,987.91064,01
2023-11-18,5.8315,2.5315,3.8065002,0.2,3.62,84.83344,996.0003,01
2023-11-19,12.0815,4.0315,7.981499,7.1999993,4.18,81.64159,983.54596,01
2023-11-20,10.6815,6.9315,9.171083,7.7,1.25,85.34499,981.0452,01
2023-11-21,6.7315,0.9315,4.785667,3.6,0.73,94.73638,986.2847,01
2023-11-22,0.68149996,-1.5185001,-0.25183338,0.90000004,4.11,81.703026,998.71844,01
2023-11-23,8.5315,0.4315,4.9460835,0.1,1.85,73.017204,988.93634,01
2023-11-24,8.5815,1.3815,3.7710838,14.199999,2.6,86.62844,974.29913,01
2023-11-25,1.8315,-0.76850003,0.56483334,7.1999993,2.83,89.91553,976.11346,01
2023-11-26,1.4315,-1.4185,-0.08099999,2.4999998,2.25,89.47031,984.10596,01
2023-11-27,3.3315,0.9315,1.6835836,7.1999993,1.56,95.5525,978.22723,01
2023-11-28,0.8815,-4.4685,-1.0893333,10.2,0.95,96.04599,970.6232,01
2023-11-29,1.0315,-5.9185,-2.0726664,0.9,4.25,83.35279,976.6428,01
2023-11-30,0.98149997,-3.3185,-1.1414167,0.4,4.55,90.714134,975.7734,01
2023-12-01,-0.76850003,-3.2684999,-1.8768333,1.5000001,1.15,95.30887,976.73834,01
2023-12-02,-3.1685,-5.2185,-4.2184997,0.6,1.27,93.54725,981.80493,01
2023-12-03,-1.3185,-3.7185001,-2.4122498,1.2,1.29,90.50126,992.6091,01
2023-12-04,-1.1185,-6.1184998,-3.070583,0.0,3.09,79.09565,988.9883,01
2023-12-05,4.1315,-2.7185,0.08983334,0.70000005,2.05,81.05574,981.15405,01
2023-12-06,2.7315001,0.5815,1.535667,0.8000001,1.06,88.53236,984.259,01
2023-12-07,1.7314999,-1.3185,0.90233326,0.2,0.93,94.56191,991.8809,01
2023-12-08,1.9814999,-1.9185,-0.124749966,1.4000001,2.23,86.08209,986.06494,01
2023-12-09,6.3315,2.2815,3.8169167,0.9,2.78,87.682335,983.6862,01
2023-12-10,7.4315,2.0315,5.664833,12.000001,1.94,84.22813,977.2207,01
2023-12-11,9.9815,5.7315,7.7669168,5.0999994,3.05,80.34307,974.1138,01
2023-12-12,8.4815,3.8815,5.7877507,0.2,2.73,86.65436,979.50977,01
2023-12-13,8.5815,3.6315,6.3127503,5.7000003,2.98,91.371666,972.887,01
2023-12-14,4.5815,2.2315,3.5127497,3.2,0.55,97.01891,984.88324,01
2023-12-15,4.3815002,0.7815,2.8315,1.6000001,1.57,93.70069,1002.96967,01
2023-12-16,6.6315002,3.8815,5.0460835,0.2,3.89,83.76095,1009.48663,01
2023-12-17,8.4815,3.8815,5.921084,0.0,3.68,77.93267,1007.45953,01
2023-12-18,9.1815,5.6815,6.908583,0.0,4.15,62.7616,1002.19,01
2023-12-19,8.1315,5.1815,6.623167,3.3999999,1.34,63.46405,992.3152,01
2023-12-20,5.8815002,4.1315,4.9106674,7.5,3.0,86.14078,983.35785,01
2023-12-21,7.8315,4.6315002,6.233583,19.0,0.55,88.24041,968.1308,01
2023-12-22,3.8815,0.9315,2.4981668,14.400001,2.33,87.382385,965.9108,01
2023-12-23,2.6315,0.8815,1.679417,17.900002,0.52,92.47064,973.9541,01
2023-12-24,9.5315,2.3315,7.4356666,14.699999,0.69,88.53129,976.10333,01
2023-12-25,11.0315,9.2315,9.889833,6.5,0.91,83.91458,977.6201,01
2023-12-26,10.0815,6.1815,8.748167,0.70000005,2.36,80.09884,982.7996,01
2023-12-27,7.5315,2.5315,5.3127503,0.0,3.41,80.68836,992.98676,01
2023-12-28,10.5315,7.3815002,8.76275,0.2,3.38,62.473606,987.08545,01
2023-12-29,10.5315,7.2815,8.78775,0.0,2.43,73.2651,983.66705,01
2023-12-30,9.1815,5.5315,7.3356667,0.70000005,3.02,79.609985,985.1352,01
2023-12-31,9.7815,4.6315002,6.448166,0.3,3.11,75.515755,981.19025,01
2024-01-01,7.4815,4.4315,5.8565,0.5,3.48,74.86593,979.88947,01
2024-01-02,8.1814995,3.4815001,5.7419167,12.900001,0.6,86.900116,974.6094,01
2024-01-03,9.7815,7.7315,8.829417,8.1,3.01,79.4053,966.414,01
2024-01-04,7.4815,1.9315,5.7023335,4.299999,2.3,85.42602,971.42096,01
2024-01-05,8.4815,1.9315,4.752333,1.7,3.01,86.69459,977.3811,01
2024-01-06,4.9315,-0.21850002,2.6898334,0.2,2.76,92.92637,980.51886,01
2024-01-07,-0.6185,-4.1184998,-3.0060003,0.3,2.79,77.98253,991.21014,01
2024-01-08,-4.2185,-8.8185,-6.9080825,0.0,3.84,66.906784,1000.9598,01
2024-01-09,-4.6184998,-11.3685,-8.610167,0.0,4.96,70.44057,1006.17163,01
2024-01-10,0.8315,-10.7185,-5.9789166,0.0,5.0,59.84947,1002.85736,01
2024-01-11,-0.76850003,-8.0685,-4.697666,0.2,4.59,73.08729,1002.0049,01
2024-01-12,-0.71849996,-2.9685,-1.7455832,0.0,1.24,94.5993,1001.17694,01
2024-01-13,1.4814999,-0.71849996,0.1898333,0.3,1.33,85.83481,991.5158,01
2024-01-14,2.2815,-0.51850003,1.0356666,3.2999997,1.26,83.332146,978.78156,01
2024-01-15,1.4814999,-0.6685,0.05858333,2.4000003,2.04,74.36466,970.0205,01
2024-01-16,0.8815,-3.0184999,-0.7768333,3.8999999,3.55,77.31632,978.633,01
2024-01-17,2.0315,-4.2685,-1.470583,4.5,2.85,80.56122,969.49756,01
2024-01-18,0.6315,-3.0685,-1.6789165,6.8999996,1.05,95.203224,968.17096,01
2024-01-19,-1.0685,-5.3185,-3.158083,0.0,5.37,85.86469,988.134,01
2024-01-20,0.5315,-3.9185,-2.4684997,0.0,5.81,75.337746,999.37946,01
2024-01-21,3.4815001,-3.7684999,-0.058083225,0.0,4.43,53.50296,998.77985,01
2024-01-22,9.2815,3.1815,6.619,0.8,1.67,73.281975,987.252,01
2024-01-23,6.1815,3.4315,4.4690003,0.1,3.36,81.67295,993.3447,01
2024-01-24,11.0815,5.0315,8.071084,4.2,3.85,78.79731,988.57324,01
2024-01-25,6.9315,1.7815001,4.939834,0.3,3.05,82.97646,996.19904,01
2024-01-26,9.9315,0.6315,5.1231666,2.7,2.92,85.576965,995.2331,01
2024-01-27,5.9315,1.1815,3.0773335,0.0,4.05,81.603355,1004.61865,01
2024-01-28,9.3315,-1.2184999,2.93775,0.0,6.63,70.306145,1006.7028,01
2024-01-29,11.2815,1.2314999,6.0856667,0.0,6.18,46.53262,1002.57574,01
2024-01-30,10.6815,3.9815001,6.862751,0.0,5.42,61.764538,1001.8677,01
2024-01-31,7.6315002,3.2315001,6.1106668,1.0000001,2.4,83.48971,1003.1232,01
2024-02-01,7.2815,3.2315001,5.1856666,3.4999998,4.18,82.44486,997.2893,01
2024-02-02,7.2315,2.6315,4.7481666,0.1,1.82,76.71805,998.3626,01
2024-02-03,9.3315,7.2315,8.194,0.90000004,1.69,82.91877,993.7419,01
2024-02-04,8.8315,7.2815,8.098166,11.0,1.59,89.66892,990.18646,01
2024-02-05,11.7315,7.5815,9.3315,6.5,4.19,78.63569,986.21216,01
2024-02-06,9.7815,6.3815002,7.6148334,0.0,2.33,73.90562,983.26587,01
2024-02-07,8.6815,1.7815001,4.9252496,13.1,1.08,88.33106,976.41156,01
2024-02-08,5.2815,1.4315,2.9523335,7.9999995,2.43,93.78674,974.3642,01
2024-02-09,12.9315,2.9815001,9.266917,5.3,3.1,84.99685,965.5046,01
